year,model,run,experiment,NSW,VIC,QLD,SA,WA,TAS,NT,AUS,Melbourne,Sydney,Brisbane,Darwin,Perth,Adelaide,Hobart
2007,ACCESS-CM2,r4i1p1f1,historical,2.22,0.0,15.97,0.07,8.78,0.0,18.02,9.88,0.0,0.0,0.0,29.0,7.0,0.0,0.0
2007,ACCESS-CM2,r5i1p1f1,historical,17.96,8.22,24.95,13.13,17.37,0.12,33.19,20.95,13.0,0.0,0.0,30.0,0.0,6.0,0.0
2007,ACCESS-CM2,r6i1p1f1,historical,6.39,6.73,1.87,4.97,8.39,2.34,3.07,5.24,7.0,0.0,6.0,16.0,6.0,8.0,0.0
2007,ACCESS-CM2,r7i1p1f1,historical,1.82,0.0,22.21,3.33,4.58,0.0,13.68,9.52,0.0,0.0,13.0,19.0,7.0,6.0,0.0
2007,ACCESS-CM2,r8i1p1f1,historical,12.34,0.0,39.1,4.58,33.08,0.0,36.54,27.97,0.0,6.0,41.0,36.0,0.0,0.0,0.0
2007,ACCESS-CM2,r9i1p1f1,historical,13.36,1.37,12.69,7.96,2.58,2.74,10.89,8.09,0.0,0.0,0.0,25.0,20.0,0.0,6.0
2008,ACCESS-CM2,r10i1p1f1,historical,13.66,4.42,14.34,2.8,16.45,0.29,17.36,13.6,0.0,14.0,12.0,6.0,7.0,0.0,0.0
2008,ACCESS-CM2,r1i1p1f1,historical,1.06,1.3,0.9,1.01,3.55,0.0,3.59,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,ACCESS-CM2,r2i1p1f1,historical,1.75,0.02,4.74,0.96,1.34,0.6,4.71,2.65,0.0,0.0,8.0,0.0,0.0,0.0,0.0
2008,ACCESS-CM2,r3i1p1f1,historical,3.17,5.13,6.63,1.61,13.94,0.71,8.83,8.32,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2008,ACCESS-CM2,r4i1p1f1,historical,14.73,1.31,7.78,3.57,11.44,0.0,3.5,8.16,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2008,ACCESS-CM2,r5i1p1f1,historical,13.99,5.35,7.23,11.12,4.57,0.0,5.69,7.17,0.0,7.0,7.0,6.0,6.0,0.0,0.0
2008,ACCESS-CM2,r6i1p1f1,historical,12.34,0.17,29.54,4.55,11.99,0.0,18.61,15.73,0.0,6.0,29.0,27.0,0.0,0.0,0.0
2008,ACCESS-CM2,r7i1p1f1,historical,5.6,0.96,4.89,3.72,6.91,0.86,11.41,6.47,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2008,ACCESS-CM2,r8i1p1f1,historical,14.5,13.78,17.49,10.12,18.55,5.09,23.06,17.34,12.0,7.0,6.0,13.0,6.0,6.0,0.0
2008,ACCESS-CM2,r9i1p1f1,historical,14.49,4.49,32.91,9.33,17.53,0.63,47.79,24.41,0.0,19.0,39.0,45.0,0.0,0.0,0.0
2009,ACCESS-CM2,r10i1p1f1,historical,14.5,0.41,19.36,5.91,30.35,1.54,33.83,22.57,0.0,10.0,17.0,12.0,7.0,0.0,0.0
2009,ACCESS-CM2,r1i1p1f1,historical,7.55,2.03,4.61,2.96,5.54,0.47,6.1,5.16,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2009,ACCESS-CM2,r2i1p1f1,historical,2.6,1.06,3.07,2.09,5.91,0.0,6.98,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,ACCESS-CM2,r3i1p1f1,historical,5.2,6.8,3.0,0.75,6.04,9.43,1.41,3.83,16.0,0.0,0.0,0.0,6.0,0.0,0.0
2009,ACCESS-CM2,r4i1p1f1,historical,4.92,1.76,41.78,0.03,8.71,0.0,25.79,17.36,0.0,6.0,13.0,64.0,0.0,0.0,0.0
2009,ACCESS-CM2,r5i1p1f1,historical,7.17,0.35,5.28,4.97,4.91,0.49,11.45,6.21,0.0,8.0,0.0,15.0,7.0,0.0,0.0
2009,ACCESS-CM2,r6i1p1f1,historical,5.41,6.99,21.74,6.03,3.9,3.82,16.99,10.73,6.0,0.0,8.0,7.0,0.0,6.0,0.0
2009,ACCESS-CM2,r7i1p1f1,historical,5.47,5.31,13.04,8.19,15.34,0.26,10.89,11.67,7.0,0.0,6.0,16.0,0.0,0.0,0.0
2009,ACCESS-CM2,r8i1p1f1,historical,11.75,6.61,7.9,16.75,7.68,3.72,5.66,8.89,0.0,0.0,9.0,0.0,18.0,9.0,6.0
2009,ACCESS-CM2,r9i1p1f1,historical,1.3,1.62,8.69,0.66,8.28,8.6,18.14,8.21,6.0,0.0,0.0,18.0,0.0,0.0,0.0
2010,ACCESS-CM2,r10i1p1f1,historical,28.74,9.1,43.36,15.37,23.31,0.0,48.18,31.12,0.0,8.0,13.0,32.0,0.0,9.0,0.0
2010,ACCESS-CM2,r1i1p1f1,historical,16.57,7.63,47.59,9.31,26.22,0.0,47.18,30.76,6.0,0.0,27.0,87.0,0.0,13.0,0.0
2010,ACCESS-CM2,r2i1p1f1,historical,4.77,0.81,13.21,2.55,2.81,1.2,16.56,7.67,0.0,0.0,0.0,22.0,0.0,0.0,6.0
2010,ACCESS-CM2,r3i1p1f1,historical,11.51,7.28,21.91,1.54,9.19,9.68,16.16,12.49,14.0,15.0,6.0,85.0,6.0,0.0,7.0
2010,ACCESS-CM2,r4i1p1f1,historical,2.43,1.65,4.07,1.81,5.24,0.0,4.46,3.95,0.0,0.0,6.0,0.0,6.0,0.0,0.0
2010,ACCESS-CM2,r5i1p1f1,historical,5.35,1.33,6.61,0.63,6.02,7.81,13.97,6.67,6.0,7.0,0.0,7.0,0.0,0.0,10.0
2010,ACCESS-CM2,r6i1p1f1,historical,5.89,0.11,5.79,3.27,8.3,0.0,3.12,5.62,0.0,0.0,7.0,0.0,0.0,0.0,0.0
2010,ACCESS-CM2,r7i1p1f1,historical,4.67,5.73,6.14,4.23,2.58,8.91,9.66,5.2,9.0,0.0,0.0,0.0,0.0,7.0,7.0
2010,ACCESS-CM2,r8i1p1f1,historical,22.24,9.49,13.93,15.67,15.93,0.83,24.28,17.25,0.0,0.0,0.0,9.0,0.0,7.0,0.0
2010,ACCESS-CM2,r9i1p1f1,historical,13.1,1.59,28.78,3.73,5.06,3.35,19.13,13.42,0.0,19.0,20.0,39.0,8.0,0.0,6.0
2011,ACCESS-CM2,r10i1p1f1,historical,2.28,0.06,23.3,1.84,12.36,0.7,26.08,14.37,0.0,0.0,16.0,20.0,9.0,0.0,0.0
2011,ACCESS-CM2,r1i1p1f1,historical,17.69,17.68,17.94,13.21,17.59,5.37,27.2,18.7,15.0,7.0,0.0,0.0,0.0,0.0,6.0
2011,ACCESS-CM2,r2i1p1f1,historical,3.24,0.5,12.18,2.51,8.96,0.0,13.06,8.66,0.0,0.0,6.0,0.0,29.0,0.0,0.0
2011,ACCESS-CM2,r3i1p1f1,historical,13.5,0.62,2.77,5.67,5.97,5.37,2.65,5.25,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2011,ACCESS-CM2,r4i1p1f1,historical,10.61,1.46,32.22,6.84,12.29,1.95,40.25,20.41,0.0,0.0,22.0,64.0,0.0,0.0,0.0
2011,ACCESS-CM2,r5i1p1f1,historical,4.03,2.03,44.21,7.96,17.48,4.23,61.11,27.97,0.0,0.0,20.0,162.0,0.0,0.0,6.0
2011,ACCESS-CM2,r6i1p1f1,historical,10.41,1.11,36.65,5.56,31.73,7.25,39.95,27.59,0.0,0.0,12.0,100.0,0.0,0.0,0.0
2011,ACCESS-CM2,r7i1p1f1,historical,2.71,4.08,11.05,3.93,23.48,0.8,25.83,15.66,0.0,7.0,8.0,8.0,0.0,8.0,0.0
2011,ACCESS-CM2,r8i1p1f1,historical,3.06,0.66,13.5,6.07,5.5,1.59,10.45,7.81,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2011,ACCESS-CM2,r9i1p1f1,historical,0.87,0.62,7.36,6.08,11.23,0.14,10.73,8.12,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2012,ACCESS-CM2,r10i1p1f1,historical,5.05,1.45,14.63,0.87,13.76,2.37,20.49,12.12,6.0,7.0,24.0,59.0,6.0,0.0,0.0
2012,ACCESS-CM2,r1i1p1f1,historical,4.57,2.89,22.55,1.14,16.58,0.0,35.45,17.46,0.0,0.0,0.0,77.0,28.0,0.0,0.0
2012,ACCESS-CM2,r2i1p1f1,historical,0.34,0.14,18.2,1.85,9.61,0.64,22.48,11.49,0.0,0.0,6.0,12.0,11.0,0.0,0.0
2012,ACCESS-CM2,r3i1p1f1,historical,13.8,7.11,17.58,16.78,23.12,6.13,29.16,20.53,0.0,0.0,0.0,57.0,7.0,0.0,0.0
2012,ACCESS-CM2,r4i1p1f1,historical,13.18,6.5,17.94,11.46,13.02,3.83,7.6,12.72,6.0,0.0,59.0,0.0,0.0,6.0,0.0
2012,ACCESS-CM2,r5i1p1f1,historical,1.11,0.15,4.93,0.41,5.62,3.36,4.95,4.03,0.0,0.0,6.0,13.0,0.0,0.0,0.0
2012,ACCESS-CM2,r6i1p1f1,historical,7.27,2.51,19.27,2.69,16.55,9.05,13.25,13.36,0.0,7.0,18.0,0.0,0.0,0.0,7.0
2012,ACCESS-CM2,r7i1p1f1,historical,16.26,5.69,24.78,6.88,21.22,4.57,31.0,20.78,0.0,0.0,12.0,46.0,0.0,0.0,0.0
2012,ACCESS-CM2,r8i1p1f1,historical,6.41,0.62,16.09,5.86,12.15,4.76,20.13,12.63,0.0,0.0,0.0,54.0,0.0,0.0,7.0
2012,ACCESS-CM2,r9i1p1f1,historical,5.81,4.88,19.12,1.4,12.59,4.47,30.71,14.8,6.0,0.0,0.0,94.0,0.0,0.0,6.0
2013,ACCESS-CM2,r10i1p1f1,historical,11.26,2.72,16.56,4.03,3.07,0.0,8.04,7.92,0.0,0.0,14.0,34.0,6.0,0.0,0.0
2013,ACCESS-CM2,r1i1p1f1,historical,0.0,0.55,1.93,0.03,2.33,6.94,2.18,1.66,0.0,0.0,0.0,14.0,0.0,0.0,6.0
2013,ACCESS-CM2,r2i1p1f1,historical,15.73,9.2,31.88,15.46,35.24,7.61,41.99,30.1,6.0,0.0,16.0,16.0,7.0,0.0,7.0
2013,ACCESS-CM2,r3i1p1f1,historical,0.61,0.01,11.71,0.47,15.04,1.19,11.51,9.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,ACCESS-CM2,r4i1p1f1,historical,0.69,0.0,16.54,7.94,10.75,0.0,19.69,11.8,0.0,0.0,7.0,39.0,0.0,0.0,0.0
2013,ACCESS-CM2,r5i1p1f1,historical,3.03,0.03,10.4,1.21,13.6,3.75,11.78,9.39,0.0,0.0,8.0,53.0,0.0,0.0,0.0
2013,ACCESS-CM2,r6i1p1f1,historical,25.41,16.43,27.59,10.68,13.67,4.9,5.65,16.24,14.0,24.0,12.0,12.0,0.0,13.0,0.0
2013,ACCESS-CM2,r7i1p1f1,historical,0.02,0.0,24.86,0.84,24.03,1.11,49.03,22.23,0.0,0.0,0.0,152.0,15.0,0.0,0.0
2013,ACCESS-CM2,r8i1p1f1,historical,19.77,5.65,34.86,11.15,12.29,1.66,22.4,19.49,0.0,12.0,29.0,42.0,7.0,0.0,6.0
2013,ACCESS-CM2,r9i1p1f1,historical,3.18,4.56,6.93,10.08,6.83,2.99,3.49,6.2,7.0,6.0,13.0,17.0,14.0,16.0,0.0
2014,ACCESS-CM2,r10i1p1f1,historical,2.3,3.32,17.06,3.81,11.12,6.47,13.53,10.75,7.0,6.0,16.0,25.0,12.0,8.0,6.0
2014,ACCESS-CM2,r1i1p1f1,historical,0.7,0.0,13.86,0.01,6.39,0.0,20.96,8.98,0.0,0.0,0.0,13.0,0.0,0.0,0.0
2014,ACCESS-CM2,r2i1p1f1,historical,5.71,4.38,15.13,0.57,16.57,11.3,17.63,12.85,16.0,0.0,0.0,35.0,0.0,0.0,6.0
2014,ACCESS-CM2,r3i1p1f1,historical,4.41,0.73,11.65,5.77,8.29,8.05,9.58,8.32,0.0,0.0,0.0,8.0,0.0,0.0,12.0
2014,ACCESS-CM2,r4i1p1f1,historical,2.08,1.11,7.49,2.42,9.53,0.03,23.6,9.53,0.0,0.0,0.0,70.0,14.0,0.0,0.0
2014,ACCESS-CM2,r5i1p1f1,historical,3.86,3.38,12.69,4.84,11.93,0.02,12.27,10.06,0.0,0.0,9.0,35.0,0.0,10.0,0.0
2014,ACCESS-CM2,r6i1p1f1,historical,2.55,0.31,4.1,3.06,5.41,4.05,4.06,4.12,0.0,6.0,0.0,0.0,8.0,6.0,6.0
2014,ACCESS-CM2,r7i1p1f1,historical,15.68,7.71,5.2,6.87,12.96,6.46,9.48,9.89,0.0,12.0,10.0,0.0,0.0,6.0,0.0
2014,ACCESS-CM2,r8i1p1f1,historical,2.22,0.76,8.74,2.46,16.25,6.54,23.3,12.03,0.0,0.0,6.0,38.0,15.0,0.0,0.0
2014,ACCESS-CM2,r9i1p1f1,historical,0.0,0.12,9.72,0.03,11.73,0.02,21.48,9.83,0.0,0.0,7.0,0.0,6.0,0.0,0.0
2015,ACCESS-CM2,r10i1p1f1,ssp245,8.23,6.86,11.93,9.53,24.84,6.18,22.43,17.13,0.0,0.0,0.0,44.0,30.0,6.0,15.0
2015,ACCESS-CM2,r1i1p1f1,ssp245,3.88,2.4,10.12,2.43,13.54,0.18,17.69,10.63,0.0,6.0,0.0,6.0,11.0,0.0,0.0
2015,ACCESS-CM2,r2i1p1f1,ssp245,1.51,5.4,6.5,1.61,13.46,17.67,11.48,8.58,0.0,0.0,12.0,0.0,0.0,12.0,12.0
2015,ACCESS-CM2,r3i1p1f1,ssp245,5.51,0.68,8.63,3.87,12.71,10.19,19.27,10.68,0.0,10.0,0.0,60.0,0.0,6.0,6.0
2015,ACCESS-CM2,r4i1p1f1,ssp245,24.42,7.07,29.0,17.85,16.71,1.73,37.43,23.65,0.0,14.0,0.0,42.0,0.0,0.0,6.0
2015,ACCESS-CM2,r5i1p1f1,ssp245,4.45,3.07,42.09,4.55,36.13,8.96,58.79,32.9,7.0,6.0,17.0,128.0,0.0,0.0,9.0
2015,ACCESS-CM2,r6i1p1f1,ssp245,1.35,4.79,24.61,1.15,22.18,1.87,27.31,18.07,0.0,0.0,0.0,47.0,14.0,0.0,0.0
2015,ACCESS-CM2,r7i1p1f1,ssp245,5.7,0.9,18.55,12.63,22.76,6.83,46.22,22.08,0.0,6.0,0.0,55.0,13.0,0.0,0.0
2015,ACCESS-CM2,r8i1p1f1,ssp245,3.33,5.64,9.29,4.44,15.08,17.14,13.64,10.68,7.0,0.0,0.0,0.0,0.0,0.0,6.0
2015,ACCESS-CM2,r9i1p1f1,ssp245,4.33,8.34,27.43,6.09,21.91,2.01,34.57,20.95,9.0,0.0,0.0,81.0,12.0,0.0,0.0
2016,ACCESS-CM2,r10i1p1f1,ssp245,12.86,10.28,27.16,7.76,14.69,6.4,36.51,20.05,0.0,7.0,0.0,79.0,6.0,7.0,0.0
2016,ACCESS-CM2,r1i1p1f1,ssp245,31.56,20.41,13.76,14.65,14.08,10.27,8.26,15.03,12.0,9.0,10.0,13.0,0.0,29.0,0.0
2016,ACCESS-CM2,r2i1p1f1,ssp245,0.56,1.48,16.36,3.62,10.07,21.09,26.26,12.36,7.0,0.0,0.0,60.0,0.0,0.0,29.0
2016,ACCESS-CM2,r3i1p1f1,ssp245,5.42,3.93,10.24,3.86,8.26,0.16,12.62,8.41,0.0,0.0,0.0,7.0,21.0,0.0,0.0
2016,ACCESS-CM2,r4i1p1f1,ssp245,9.17,0.42,16.29,3.38,4.31,0.0,10.36,8.3,0.0,0.0,12.0,0.0,6.0,0.0,0.0
2016,ACCESS-CM2,r5i1p1f1,ssp245,13.18,8.08,16.26,11.87,15.52,4.02,20.17,15.47,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2016,ACCESS-CM2,r6i1p1f1,ssp245,4.82,8.11,10.72,9.21,15.48,2.15,9.72,11.15,12.0,0.0,0.0,12.0,6.0,13.0,7.0
2016,ACCESS-CM2,r7i1p1f1,ssp245,6.39,1.55,20.92,7.76,37.56,0.0,53.86,28.23,0.0,6.0,20.0,114.0,10.0,6.0,0.0
2016,ACCESS-CM2,r8i1p1f1,ssp245,1.72,1.96,14.07,2.6,19.4,3.19,23.12,14.21,6.0,12.0,0.0,36.0,6.0,0.0,0.0
2016,ACCESS-CM2,r9i1p1f1,ssp245,2.45,2.1,8.02,2.06,11.21,2.9,4.35,6.86,0.0,6.0,0.0,0.0,29.0,0.0,0.0
2017,ACCESS-CM2,r10i1p1f1,ssp245,17.82,14.19,10.55,8.13,12.53,15.2,20.68,13.58,6.0,7.0,0.0,12.0,40.0,6.0,12.0
2017,ACCESS-CM2,r1i1p1f1,ssp245,9.4,0.75,16.73,6.67,6.24,4.58,14.09,10.19,0.0,0.0,24.0,16.0,0.0,0.0,0.0
2017,ACCESS-CM2,r2i1p1f1,ssp245,0.09,4.56,4.05,0.85,14.11,9.58,8.61,7.4,6.0,0.0,0.0,17.0,8.0,6.0,0.0
2017,ACCESS-CM2,r3i1p1f1,ssp245,17.44,13.48,36.39,12.69,32.31,10.54,75.56,36.02,6.0,7.0,20.0,144.0,0.0,0.0,0.0
2017,ACCESS-CM2,r4i1p1f1,ssp245,18.51,15.95,10.1,17.6,17.32,10.28,9.89,14.45,19.0,6.0,0.0,7.0,0.0,0.0,0.0
2017,ACCESS-CM2,r5i1p1f1,ssp245,5.77,0.85,22.8,4.73,16.72,2.46,21.2,15.6,0.0,0.0,39.0,6.0,0.0,0.0,0.0
2017,ACCESS-CM2,r6i1p1f1,ssp245,3.57,1.04,16.49,2.61,19.26,3.32,24.7,15.15,0.0,0.0,8.0,7.0,0.0,0.0,6.0
2017,ACCESS-CM2,r7i1p1f1,ssp245,7.34,11.09,19.64,15.54,28.63,9.16,39.48,23.93,6.0,9.0,0.0,47.0,31.0,19.0,6.0
2017,ACCESS-CM2,r8i1p1f1,ssp245,4.56,7.85,0.5,7.48,20.78,19.59,1.35,9.02,13.0,6.0,0.0,20.0,14.0,21.0,16.0
2017,ACCESS-CM2,r9i1p1f1,ssp245,3.99,7.07,37.74,9.08,30.16,1.36,54.79,29.84,6.0,6.0,20.0,28.0,7.0,0.0,0.0
2018,ACCESS-CM2,r10i1p1f1,ssp245,13.16,7.86,14.76,7.23,9.91,11.57,8.94,10.78,0.0,0.0,23.0,46.0,7.0,6.0,0.0
2018,ACCESS-CM2,r1i1p1f1,ssp245,15.32,3.57,40.93,14.53,20.75,0.0,49.71,28.33,0.0,9.0,0.0,106.0,18.0,0.0,0.0
2018,ACCESS-CM2,r2i1p1f1,ssp245,1.55,0.95,12.21,2.6,6.1,18.82,16.03,8.26,0.0,0.0,0.0,34.0,6.0,6.0,18.0
2018,ACCESS-CM2,r3i1p1f1,ssp245,12.43,2.79,17.18,1.89,8.46,0.13,16.43,11.16,0.0,0.0,18.0,13.0,0.0,0.0,0.0
2018,ACCESS-CM2,r4i1p1f1,ssp245,14.37,2.84,25.31,5.37,9.0,9.57,9.9,12.75,6.0,6.0,9.0,0.0,14.0,0.0,8.0
2018,ACCESS-CM2,r5i1p1f1,ssp245,18.52,13.8,26.93,17.47,29.53,5.02,37.95,27.06,0.0,12.0,6.0,123.0,6.0,6.0,0.0
2018,ACCESS-CM2,r6i1p1f1,ssp245,5.42,18.17,28.01,3.9,34.29,5.87,62.87,30.27,8.0,0.0,0.0,243.0,0.0,13.0,6.0
2018,ACCESS-CM2,r7i1p1f1,ssp245,6.38,7.18,5.26,5.75,9.39,2.47,7.92,7.3,12.0,0.0,0.0,7.0,0.0,7.0,0.0
2018,ACCESS-CM2,r8i1p1f1,ssp245,1.52,6.83,11.61,4.17,10.04,33.55,16.9,10.07,15.0,6.0,7.0,43.0,14.0,0.0,22.0
2018,ACCESS-CM2,r9i1p1f1,ssp245,18.69,15.78,20.25,12.05,34.22,4.0,18.7,23.08,17.0,21.0,28.0,0.0,12.0,17.0,0.0
2019,ACCESS-CM2,r10i1p1f1,ssp245,16.27,14.19,53.82,21.65,35.99,9.73,62.81,39.95,13.0,6.0,45.0,95.0,7.0,12.0,15.0
2019,ACCESS-CM2,r1i1p1f1,ssp245,17.79,12.77,11.62,11.25,14.98,11.63,12.94,13.59,9.0,0.0,10.0,6.0,0.0,13.0,8.0
2019,ACCESS-CM2,r2i1p1f1,ssp245,10.47,14.24,30.36,24.81,36.77,10.25,51.13,32.69,12.0,6.0,19.0,62.0,0.0,10.0,8.0
2019,ACCESS-CM2,r3i1p1f1,ssp245,41.26,23.6,31.82,33.12,54.51,9.35,42.6,41.89,16.0,30.0,0.0,55.0,6.0,22.0,0.0
2019,ACCESS-CM2,r4i1p1f1,ssp245,16.71,2.78,46.15,13.63,20.71,4.55,45.96,28.88,0.0,6.0,38.0,46.0,6.0,0.0,0.0
2019,ACCESS-CM2,r5i1p1f1,ssp245,14.81,5.07,27.23,6.94,28.88,0.14,37.08,24.72,6.0,7.0,24.0,12.0,14.0,0.0,0.0
2019,ACCESS-CM2,r6i1p1f1,ssp245,11.81,2.66,12.02,10.68,19.69,3.74,13.28,14.22,6.0,8.0,17.0,24.0,0.0,6.0,0.0
2019,ACCESS-CM2,r7i1p1f1,ssp245,1.12,0.03,2.76,3.32,9.74,3.55,5.59,5.38,0.0,0.0,0.0,13.0,0.0,6.0,0.0
2019,ACCESS-CM2,r8i1p1f1,ssp245,11.07,0.0,1.68,9.46,3.2,3.77,0.31,3.88,0.0,0.0,0.0,14.0,21.0,7.0,0.0
2019,ACCESS-CM2,r9i1p1f1,ssp245,14.3,10.77,24.27,10.39,28.92,10.4,48.52,26.73,7.0,13.0,8.0,27.0,0.0,6.0,6.0
2020,ACCESS-CM2,r10i1p1f1,ssp245,11.92,0.5,4.49,14.97,17.88,6.15,8.34,11.59,0.0,0.0,0.0,24.0,7.0,0.0,6.0
2020,ACCESS-CM2,r1i1p1f1,ssp245,7.96,0.08,32.0,11.31,14.9,7.42,28.1,19.38,0.0,0.0,51.0,61.0,0.0,0.0,6.0
2020,ACCESS-CM2,r2i1p1f1,ssp245,24.81,22.61,22.51,14.43,34.74,9.02,25.8,26.2,16.0,16.0,7.0,43.0,12.0,13.0,6.0
2020,ACCESS-CM2,r3i1p1f1,ssp245,12.68,0.0,17.61,8.36,6.71,1.87,9.24,10.2,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2020,ACCESS-CM2,r4i1p1f1,ssp245,6.56,2.04,39.91,13.35,30.93,17.24,48.48,30.28,0.0,0.0,22.0,46.0,16.0,0.0,0.0
2020,ACCESS-CM2,r5i1p1f1,ssp245,5.19,4.9,14.64,5.94,31.42,2.02,39.17,21.97,0.0,0.0,0.0,70.0,15.0,13.0,0.0
2020,ACCESS-CM2,r6i1p1f1,ssp245,16.78,13.82,9.3,4.97,12.83,11.85,10.85,11.11,20.0,14.0,6.0,0.0,8.0,6.0,8.0
2020,ACCESS-CM2,r7i1p1f1,ssp245,4.36,1.5,19.56,1.37,15.63,7.97,28.64,15.32,0.0,0.0,13.0,64.0,8.0,0.0,0.0
2020,ACCESS-CM2,r8i1p1f1,ssp245,8.38,1.46,20.76,3.16,12.28,3.12,23.34,14.16,0.0,12.0,18.0,63.0,16.0,0.0,0.0
2020,ACCESS-CM2,r9i1p1f1,ssp245,13.12,5.18,18.91,7.88,18.5,7.71,33.65,18.85,7.0,6.0,0.0,120.0,0.0,0.0,0.0
2021,ACCESS-CM2,r10i1p1f1,ssp245,4.39,0.92,14.83,8.35,17.11,1.79,16.02,13.35,0.0,0.0,14.0,84.0,29.0,6.0,0.0
2021,ACCESS-CM2,r1i1p1f1,ssp245,23.63,10.04,36.87,19.74,20.03,4.07,28.08,25.14,0.0,8.0,28.0,0.0,12.0,13.0,6.0
2021,ACCESS-CM2,r2i1p1f1,ssp245,16.03,7.89,48.81,4.49,25.99,2.74,44.58,29.86,0.0,7.0,35.0,43.0,17.0,12.0,0.0
2021,ACCESS-CM2,r3i1p1f1,ssp245,12.4,1.5,27.25,12.41,16.79,3.44,38.92,21.45,7.0,10.0,13.0,60.0,6.0,0.0,0.0
2021,ACCESS-CM2,r4i1p1f1,ssp245,8.4,7.16,18.75,14.42,48.2,4.13,50.47,31.91,7.0,0.0,0.0,42.0,40.0,13.0,0.0
2021,ACCESS-CM2,r5i1p1f1,ssp245,8.22,0.75,23.39,12.8,20.71,5.83,24.31,18.91,0.0,0.0,6.0,33.0,13.0,7.0,0.0
2021,ACCESS-CM2,r6i1p1f1,ssp245,27.72,8.46,33.44,14.16,32.54,12.28,37.91,29.95,0.0,19.0,12.0,92.0,16.0,0.0,0.0
2021,ACCESS-CM2,r7i1p1f1,ssp245,1.75,0.02,18.9,1.63,16.8,3.28,13.84,12.63,0.0,0.0,6.0,14.0,9.0,0.0,0.0
2021,ACCESS-CM2,r8i1p1f1,ssp245,19.45,32.27,10.54,21.26,31.88,14.95,12.8,20.93,36.0,27.0,9.0,8.0,14.0,18.0,6.0
2021,ACCESS-CM2,r9i1p1f1,ssp245,6.22,3.65,7.95,2.29,9.34,6.15,8.07,7.38,10.0,14.0,20.0,0.0,26.0,0.0,0.0
2022,ACCESS-CM2,r10i1p1f1,ssp245,34.72,17.36,47.04,15.43,35.12,4.04,46.17,36.38,13.0,18.0,30.0,43.0,7.0,0.0,6.0
2022,ACCESS-CM2,r1i1p1f1,ssp245,16.0,4.46,63.78,18.46,40.87,8.9,76.71,45.51,7.0,0.0,21.0,200.0,35.0,6.0,7.0
2022,ACCESS-CM2,r2i1p1f1,ssp245,30.98,13.33,82.08,23.51,46.01,3.6,64.22,51.54,10.0,7.0,64.0,61.0,6.0,6.0,0.0
2022,ACCESS-CM2,r3i1p1f1,ssp245,4.2,5.39,20.55,5.83,20.23,23.53,38.59,19.61,18.0,6.0,0.0,52.0,6.0,0.0,6.0
2022,ACCESS-CM2,r4i1p1f1,ssp245,7.2,1.6,13.84,1.71,7.55,0.49,5.74,7.63,0.0,7.0,15.0,14.0,19.0,0.0,0.0
2022,ACCESS-CM2,r5i1p1f1,ssp245,12.45,7.07,26.87,10.44,22.83,13.25,31.22,22.0,11.0,14.0,13.0,52.0,20.0,15.0,11.0
2022,ACCESS-CM2,r6i1p1f1,ssp245,10.5,16.82,4.47,8.86,10.71,37.53,7.41,8.88,34.0,8.0,0.0,12.0,6.0,10.0,31.0
2022,ACCESS-CM2,r7i1p1f1,ssp245,8.16,9.46,12.64,10.17,15.35,4.46,19.34,13.76,20.0,15.0,6.0,25.0,0.0,8.0,6.0
2022,ACCESS-CM2,r8i1p1f1,ssp245,8.07,4.33,40.27,6.68,16.65,13.93,44.05,24.22,11.0,6.0,23.0,99.0,25.0,0.0,0.0
2022,ACCESS-CM2,r9i1p1f1,ssp245,17.77,7.4,19.31,11.45,21.52,20.7,35.65,21.4,7.0,7.0,0.0,103.0,0.0,8.0,24.0
2023,ACCESS-CM2,r10i1p1f1,ssp245,18.07,6.94,61.9,10.71,19.33,3.89,47.4,32.1,17.0,13.0,58.0,97.0,0.0,0.0,9.0
2023,ACCESS-CM2,r1i1p1f1,ssp245,26.46,12.6,30.17,13.86,18.41,10.53,22.88,21.86,19.0,13.0,25.0,27.0,14.0,6.0,6.0
2023,ACCESS-CM2,r2i1p1f1,ssp245,6.03,3.77,26.63,7.5,27.99,2.28,26.11,21.5,6.0,0.0,29.0,0.0,18.0,6.0,0.0
2023,ACCESS-CM2,r3i1p1f1,ssp245,12.2,7.25,18.28,11.32,27.88,14.14,36.07,22.68,0.0,8.0,0.0,57.0,0.0,7.0,0.0
2023,ACCESS-CM2,r4i1p1f1,ssp245,12.51,2.87,43.12,11.36,36.45,0.16,63.34,35.66,0.0,6.0,6.0,94.0,8.0,14.0,0.0
